anidbid, title_type, language, title
422	synonym	x-jat	Rurouni Kenshin: Ishin Shishi e no Requiem
422	synonym	x-jat	Rurouni Kenshin Movie
422	synonym	en	Rurouni Kenshin - Requiem for the Restoration Royalists
422	synonym	en	Samurai X - Requiem for Meiji Restoration Patriots
422	synonym	en	Samurai X - The Movie
423	main	x-jat	Rayearth
423	official	ja	レイアース
423	official	es	Luchadoras de Leyenda Rayearth
423	official	de	Magic Knight Rayearth
423	official	fr	Magic Knight RayEarth - OAV
423	official	en	Magic Knight Rayearth OVA
423	official	it	Rayearth - Il sogno di Emeraude
423	short	en	MKR OVA
423	synonym	th	เรย์เอิร์ธ
423	synonym	pt	Guerreiras Mágicas de Rayearth OVA
423	synonym	tr	Sihirli Şövalyeler OVA
424	main	x-jat	Yokohama Kaidashi Kikou
424	official	ja	ヨコハマ買い出し紀行
424	short	x-jat	YKK
424	short	x-jat	yokokai
424	short	ja	ヨコ買い
424	synonym	en	Yokohama Shopping Diary
424	synonym	en	Yokohama Shopping Log
424	synonym	uk	Записки про поїздку до Йокогами за покупками
426	main	x-jat	Alps no Shoujo Heidi
426	official	is	Heiða í Ölpunum
426	official	de	Heidi
426	official	hu	Heidi
426	official	nl	Heidi
426	official	es	Heidi
426	official	it	Heidi
426	official	pt-BR	Heidi
426	official	pt	Heidi
426	official	fr	Heidi
426	official	pl	Heidi
426	official	tr	Heidi
426	official	ca	Heidi
426	official	ro	Heidi
426	official	fa	هایدی، دختر آلپ
426	official	ar	هايدي
426	official	el	Χάιντι
426	official	ru	Хайди — девочка Альп
426	official	ja	アルプスの少女ハイジ
426	synonym	nl	De Avonturen Van Heidi
426	synonym	en	Heidi
426	synonym	en	Heidi: Girl of the Alps
426	synonym	fr	Heidi, la fille des Alpes
427	main	x-jat	Macross Zero
427	official	ja	マクロス ゼロ
427	official	ko	마크로스 제로
427	short	x-jat	m0
427	short	x-jat	MZ
427	short	x-jat	mzero
427	synonym	x-jat	Macross 0
427	synonym	uk	Макрос Зеро
427	synonym	ru	Макросс Зеро
428	main	x-jat	Chikyuu Bouei Kigyou Dai-Guard
428	official	en	Dai-Guard
428	official	fr	Terrestrial Defense Corp. Dai-Guard
428	official	ja	地球防衛企業ダイ・ガード
428	short	fr	Dai-Guard
429	main	x-jat	X
429	official	ko	엑스 (극장판)
429	official	en	X
429	official	ja	X (エックス)
429	official	fr	X 1999
429	official	de	X - The Movie
429	synonym	x-jat	X 1999
429	synonym	en	X - the Movie
430	main	x-jat	I`ll/CKBC
430	official	fr	I`ll / Crazy KOUZO Basketball Club
430	synonym	ja	アイル
430	synonym	x-jat	CKBC
430	synonym	it	Generation Basket
431	main	x-jat	Koroshiya-1 The Animation Episode 0
431	official	en	Ichi the Killer
431	official	ja	殺し屋1 THE ANIMATION EPISODE 0
431	synonym	en	Ichi the Killer Episode 0
431	synonym	x-jat	Koroshiya 1 The Animation Episode 0
431	synonym	x-jat	Koroshiya Ichi
431	synonym	lt	Žudikas Ičis
432	main	x-jat	Samurai Girl Real Bout High School
432	official	ja	SAMURAI GIRL リアルバウトハイスクール
432	short	x-jat	RBHS
432	synonym	x-jat	Samurai Girl
433	main	x-jat	Arc the Lad
433	official	ja	アークザラッド
433	official	hu	Arc, a kölyök
433	official	ro	Arc the Lad
433	official	cs	Arc the Lad
433	synonym	ko	아크 더 래드
433	synonym	ro	Tânărul Arc
434	main	x-jat	Chuuka Ichiban
434	official	ko	요리왕 비룡
434	official	th	ยอดกุ๊กแดนมังกร
434	official	en	Cooking Master Boy
434	official	vi	Đầu Bếp Cung Đình
434	official	ja	中華一番
434	short	en	CMB
434	synonym	bg	Най-добрият готвач
436	main	x-jat	Tatakae!! Iczer-1
436	official	en	Fight! Iczer-One
436	official	fr	Iczer One
436	official	ja	戦え!! イクサー1
436	short	x-jat	Iczer
436	short	x-jat	iczer-1
436	short	x-jat	Iczer-One
436	synonym	en	Fight!! Iczer-1
436	synonym	x-jat	Iczer 1
437	main	x-jat	Slayers Great
437	official	ko	슬레이어즈 그레이트
437	official	ja	スレイヤーズぐれえと
437	official	fr	Slayers Great
437	official	de	Slayers Great -The Movie-
437	official	it	Slayers - La città dei Golem
437	synonym	en	Slayers Movie 3
438	main	x-jat	Taiho Shichau zo: You`re Under Arrest (1996)
438	official	fr	Équipières de choc (1996)
438	official	es-LA	Están Arrestados!
438	official	es	Estás arrestado
438	official	ca	Quedes detingut
438	official	en	You`re Under Arrest! (1996)
438	official	ja	逮捕しちゃうぞ You`re Under Arrest (1996)
438	short	en	YUA
438	short	en	yua1
438	short	en	YUA TV1
438	short	x-jat	yua tv1
438	synonym	zh-Hans	逮捕令
439	main	x-jat	Shin Shirayuki-hime Densetsu Pretear
439	official	en	Pretear
439	official	fr	Pretear
439	official	ja	新白雪姫伝説プリーティア
439	synonym	en	New Snow White`s Legend Pretear
439	synonym	x-jat	Shin Shirayukihime Densetsu Pretear
439	synonym	ru	Легенда о Новой Белоснежке Притиар
440	main	x-jat	eX-Driver the Movie
440	official	ja	エクスドライバー the Movie
440	synonym	x-jat	ex-D the Movie
440	synonym	ru	Экс-Драйвер - Фильм
441	main	x-jat	A.D. Police
441	official	ja	ADポリス
441	official	fr	A.D. Police
441	official	sv	AD Police
441	official	fi	AD Police
441	official	de	AD Police
441	official	en	A.D. Police Files
441	official	pt	AD.Police - Polícia Avançada
441	short	x-jat	AD Police
441	synonym	en	AD.Police - The Mad Criminal Investigation File
442	main	x-jat	Macross 7
442	official	ja	マクロス7
442	official	zh	超时空要塞7
442	short	x-jat	m7
442	short	x-jat	m7 tv
442	synonym	ar	ماكروس 7
442	synonym	uk	Макрос 7
443	main	x-jat	Macross 7: Ginga ga Ore o Yonde Iru
443	official	ja	マクロス7 -銀河がオレを呼んでいる!-
443	official	en	Macross 7: The Galaxy is Calling Me
443	synonym	en	Macross 7: The Movie
444	main	x-jat	Rikujou Bouei-tai Mao-chan
444	official	en	Mao-chan
444	official	ja	陸上防衛隊まおちゃん
444	short	x-jat	mao
444	synonym	en	Earth Defender Mao-chan
444	synonym	en	Earth Defender! Mao-chan
444	synonym	en	Ground Defence Mao-chan
444	synonym	en	Ground Defense Force! Mao-chan
444	synonym	x-jat	rikumao
445	main	x-jat	Stratos 4
445	official	ja	ストラトス・フォー
445	official	fr	Stratos 4
445	official	pt-BR	Stratos 4
445	short	x-jat	s4
445	synonym	th	สตราโตส 4 ภาค ทีวี
445	synonym	x-jat	stratos4
445	synonym	uk	Стратос 4
446	main	x-jat	Final Fantasy
446	official	ja	ファイナルファンタジー
446	official	en	Legend of the Crystals: Final Fantasy
446	short	en	FF: LotC
446	short	x-jat	FF OVA
446	short	en	LotC: FF
446	synonym	en	Final Fantasy: Legend of the Crystals
446	synonym	x-jat	Final Fantasy OVA
446	synonym	es	Final Fantasy V: La Leyenda de los Cristales
446	synonym	lt	Paskutinė Fantazija
446	synonym	ar	فاينل فانتاسي
447	main	x-jat	.hack//Tasogare no Udewa Densetsu
447	official	pt-BR	.hack//A Lenda do Bracelete do Crepúsculo
447	official	pl	.hack//Bransoleta Zmierzchu
447	official	fr	.hack//Legend of the Twilight
447	official	en	.hack//Legend of the Twilight
447	official	de	.hack//Legend of the Twilight
447	official	ja	.hack//黄昏の腕輪伝説
447	short	x-jat	hackDUSK
447	short	en	hack lotb
447	short	x-jat	hack tud
447	short	x-jat	.hack//Udeden
447	short	x-jat	Hack Udeden
447	synonym	x-jat	dot hack dusk
447	synonym	x-jat	.hack//DUSK
447	synonym	en	.hack//Legend of the Twilight Bracelet
447	synonym	ru	.хак//Легенда о сумеречном браслете
447	synonym	ru	.хак//Легенда Сумеречного Браслета
448	main	x-jat	Lime-iro Senkitan: Meiji Nippon, Otome Sakimorisu.
448	official	ja	らいむいろ戦奇譚 明治日本,乙女 防人ス.
448	short	en	LCWT
448	short	x-jat	RS
448	synonym	en	Lime-Colored History of War
448	synonym	en	Lime-Colored War Tales
448	synonym	x-jat	Raimuiro Senkitan
448	synonym	x-jat	Raimuro Senkitan
449	main	x-jat	Wolf`s Rain
449	official	ja	ウルフズレイン
449	official	pl	Wolf`s Rain
449	official	en	Wolf`s Rain
449	official	es-LA	Wolf`s Rain
449	official	it	Wolf`s Rain
449	official	fr	Wolf`s Rain
449	official	es	Wolf`s Rain
449	official	pt-BR	Wolf`s Rain
449	official	de	Wolf`s Rain
449	official	ar	مطر الذئاب
449	official	uk	Вовчий дощ
449	official	ru	Волчий дождь
449	short	x-jat	WR
449	synonym	lt	Vilkų lietus
449	synonym	x-jat	Wolfs Rain
449	synonym	bg	Вълчи дъжд
449	synonym	zh-Hans	狼雨
450	main	x-jat	Mouse
450	official	ja	マウス
450	synonym	tr	Fare
450	synonym	ru	Мышь
451	main	x-jat	Fushigi no Kuni no Miyuki-chan
451	official	en	Miyuki-chan in Wonderland
451	official	pl	Miyuki-chan w krainie czarów
451	official	ja	不思議の国の美幸ちゃん
451	synonym	ru	Миюки в Стране Чудес
452	main	x-jat	A.D. Police (1999)
452	official	ja	アドバンスドポリス
452	official	fr	A.D. Police - Le classique du cyberpunk
452	short	x-jat	adp tv
452	synonym	x-jat	Advanced Police
453	main	x-jat	Grappler Baki (2001)
453	official	de	Baki
453	official	en	Baki The Grappler
453	official	fr	Baki The Grappler
453	official	ja	グラップラー刃牙 (2001)
453	short	x-jat	gbtv
453	synonym	x-jat	Grappler Baki TV
454	main	x-jat	Himiko-Den
454	official	en	Legend of Himiko
454	official	ja	火魅子伝
454	synonym	x-jat	Himikoden
454	synonym	tr	Himiko Efsanesi
455	main	x-jat	Silent Mobius
455	official	ja	サイレントメビウス
455	official	pt-BR	Silent Mobius
455	official	de	Silent Möbius
455	official	es-LA	Silent Möbius
455	official	fr	Silent Möbius
455	synonym	en	Silent Mebius
455	synonym	x-jat	Silent Moebius
456	main	x-jat	Burn Up! W
456	official	pt-BR	Burn Up W
456	official	de	Burn-Up W
456	official	en	Burn-Up W - On the Case & In your Face
456	official	ja	バーンナップW
456	official	ru	Вспыльчивые воины
456	short	x-jat	buw
456	synonym	x-jat	Burn Up! Warrior
456	synonym	en	Burn Up! Warriors
456	synonym	es	Burn Up! Warriors
457	main	x-jat	Tokyo Babylon
457	official	fr	Tokyo Babylone
457	official	ja	東京バビロン
457	synonym	vi	Tokyo Babylon
457	synonym	x-jat	Toukyou Babylon
457	synonym	ja	東京BABYLON
458	main	x-jat	Mahou Tsukai ni Taisetsu na Koto
458	official	en	Someday`s Dreamers
458	official	ar	حالمو في يوم ما
458	official	ja	魔法遣いに大切なこと
458	short	x-jat	MTK
458	short	x-jat	mtntnk
458	short	x-jat	mttk
458	short	x-jat	Yume Mahou
458	synonym	x-jat	Mahoutsukai ni Taisetsu na Koto
458	synonym	en	Somedays Dreamers
458	synonym	uk	Важливе для чарівника
458	synonym	ru	Нечто важное для мага [ТВ-1]
459	main	x-jat	Maze Bakunetsu Jikuu (1997)
459	official	en	Maze Megaburst Space
459	official	ja	MAZE☆爆熱時空 (1997)
459	short	x-jat	Maze
459	short	x-jat	Maze TV
460	main	x-jat	Yoroiden Samurai Troopers
460	official	it	I Cinque Samurai
460	official	fr	Les samouraïs de l`éternel
460	official	en	Ronin Warriors
460	official	pt-BR	Samurai Warriors
460	official	ja	鎧伝サムライトルーパー
460	synonym	en	Armor Legend Samurai Troopers
460	synonym	en	Legendary Armor Samurai Troopers
460	synonym	en	Samurai Warriors
460	synonym	zh-Hans	魔神坛斗士
461	main	x-jat	Kanojo to Kanojo no Neko
461	official	en	She and Her Cat
461	official	de	She and Her Cat
461	official	fa	زن و گربه اش
461	official	ru	Девушка и кот
461	official	mn	Тэр ба түүний муур
461	official	ja	彼女と彼女の猫
461	short	x-jat	ktknn
461	synonym	en	Her and Her Cat
461	synonym	tr	Kız ve Kızın Kedisi
461	synonym	it	Lei e il suo gatto
461	synonym	cs	Ona a její kočka
461	synonym	de	Sie und ihre Katze
461	synonym	uk	Вона та її кіт
461	synonym	ru	Она и её кот
461	synonym	bg	Тя и нейната котка
462	main	x-jat	Vandread Taidouhen
462	official	en	Vandread Integral
462	official	ja	ヴァンドレッド 胎動篇
462	synonym	en	Vandread The Movement Stage
463	main	x-jat	Vandread Gekitouhen
463	official	en	Vandread Turbulence
463	official	ja	ヴァンドレッド 激闘篇
463	synonym	en	Vandread Intense Fighting Volume
464	main	x-jat	Digimon Frontier
464	official	ja	デジモンフロンティア
464	official	pt-BR	Digimon 4
464	official	pt	Digimon Fronteira
464	official	de	Digimon Frontier
464	official	cs	Digimon - hranice
464	official	hu	Digimonok - Az új kaland
464	official	fr	Les Digimon - Saison 4
464	official	ar	أبطال الديجيتال الجزء الرابع
464	official	he	דיג`ימון 4
464	short	x-jat	digimon4
464	synonym	ru	Грань Цифрового мира
465	main	x-jat	Seiden RG Veda
465	official	fr	RG VEDA
465	official	en	RG Veda
465	official	ja	聖伝
466	main	x-jat	Gokudou-kun Man`yuuki
466	official	es	Jester: El Aventurero
466	official	en	Jester the Adventurer
466	official	ja	ゴクドーくん漫遊記
466	short	x-jat	gkm
466	short	x-jat	Gokudo
466	short	ru	Гокудо
466	synonym	x-jat	Gokudo-kun Mannyu-ki
466	synonym	x-jat	Gokudo-kun Manyuki
466	synonym	x-jat	Gokudou-kun Manyuuki
466	synonym	ru	Путешественник Гокудо
467	main	x-jat	Licensed by Royal
467	official	ja	L/R -Licensed by Royal-
467	official	fr	L/R - Licensed by Royalty
467	official	de	L/R - Licensed by Royalty
467	official	en	L/R: Licensed by Royalty
467	short	x-jat	L/R
467	synonym	de	Im Dienste ihrer Majestät - Licensed by Royalty
468	main	x-jat	Yokohama Kaidashi Kikou: Quiet Country Cafe
468	official	en	Yokohama Shopping Diary - Quiet Country Cafe
468	official	ja	ヨコハマ買い出し紀行 Quiet Country Cafe
468	short	x-jat	YKK QCC
468	short	x-jat	yokokai QCC
468	short	ja	ヨコ買い QCC
469	main	x-jat	Kumo no Mukou, Yakusoku no Basho
469	official	ko	구름의 저편, 약속의 장소
469	official	th	เหนือเมฆา ที่แห่งสัญญาของเรา
469	official	fr	La tour au-delà des nuages
469	official	et	Pilvede taga
469	official	en	The Place Promised in Our Early Days
469	official	de	The Place Promised in Our Early Days
469	official	cs	Za mraky země zaslíbená
469	official	ru	За облаками
469	official	ja	雲のむこう, 約束の場所
469	short	ko	구름 저편의 약속
469	short	en	Beyond The Clouds
469	short	en	btc
469	short	x-jat	knmynb
469	short	uk	Земля обітована
469	synonym	ko	구름 너머 약속의 장소
469	synonym	en	Beyond The Clouds, The Promised Place
469	synonym	tr	Kulenin Gizemi
469	synonym	pl	Pomiędzy chmurami
469	synonym	pl	Ponad chmurami
469	synonym	cs	Za oblaky země zaslíbená
469	synonym	pl	Ziemia kiedyś nam obiecana
469	synonym	he	מעבר לעננים, המקום המובטח
469	synonym	uk	За хмарами, земля обітована
469	synonym	uk	За хмарами, обіцяне місце
469	synonym	bg	Мястото, което си обещахме някога отдавна
469	synonym	zh-Hans	云之彼端, 约定的地方
470	main	x-jat	Ys
470	official	ja	Ys イース
470	synonym	en	Ancient Books of Ys
470	synonym	x-jat	Ys I
471	main	x-jat	Ys - Tenkuu no Shinden: Adol Christin no Bouken
471	official	en	Ys II: Castle in the Heavens
471	official	ja	Ys (イース) 天空の神殿 アドル=クリスティンの冒険
471	short	x-jat	Ys II
471	synonym	en	Ancient Books of Ys II
472	main	x-jat	Choujuushin Gravion
472	official	pt	Gravion
472	official	en	Gravion
472	official	fr	Super Gravity God Gravion
472	official	ja	超重神グラヴィオン
472	synonym	en	Super Heavy God Gravion
473	main	x-jat	Nanaka 6/17
473	official	ja	ななか6/17
473	official	fr	Nanaka 6/17
473	official	en	Nanaka 6/17
473	official	zh	少女十七減十一
473	short	x-jat	Nanaka
474	main	x-jat	Sister Princess: Re Pure
474	official	ja	シスター・プリンセス ～リピュア～
474	short	x-jat	SPRP
474	synonym	th	ซิสเตอร์ ปริ๊นเซส : รี เพียว
474	synonym	x-jat	Sister Princess Repure
475	main	x-jat	Super GALS! Kotobuki Ran
475	official	fr	Super Gals !
475	official	en	Super Gals!
475	official	it	Super Gals! Tre Ragazze alla Moda
475	official	hr	Superklinke
475	official	sl	Superpunce
475	official	ja	超GALS! 寿蘭
475	short	x-jat	gals
476	main	x-jat	Tenamonya Voyagers
476	official	ja	てなもんやボイジャーズ
476	official	pt-BR	Tenamonya Voyagers
476	synonym	ru	Те еще странники
477	main	x-jat	Patapata Hikousen no Bouken
477	official	it	Il Segreto della sabbia
477	official	fr	Le secret du sable bleu
477	official	ar	الطاقة الزرقاء
477	official	ja	パタパタ飛行船の冒険
477	short	x-jat	Patapata
477	short	x-jat	SOCS
477	synonym	en	Adventures of Patapata Aircraft
477	synonym	x-jat	Secret of Cerulean Sand
478	main	x-jat	Glass no Kamen
478	official	it	Il grande sogno di Maya
478	official	fr	Laura ou la passion du théâtre
478	official	ja	ガラスの仮面
478	synonym	en	Glass Mask
478	synonym	en	Mask of Glass
479	main	x-jat	Haja Kyosei G Dangaiou
479	official	en	Great Dangaioh
479	official	ja	破邪巨星G弾劾凰[ダンガイオー]
479	short	x-jat	GDangaioh
479	synonym	x-jat	Dangaioh G
479	synonym	x-jat	G Dangaioh
480	main	x-jat	G-on Riders
480	official	ja	G-on らいだーす
480	official	fr	G-on Riders
480	synonym	ja	G-onらいだーす♡
481	main	x-jat	Gakkou no Kaidan
481	official	ko	학교괴담
481	official	hu	Bújj, bújj szellem!
481	official	en	Ghost Stories
481	official	es-LA	Historias de Fantasmas
481	official	pt-BR	Histórias de Fantasmas
481	official	ro	Povestiri cu Fantome
481	official	cs	Strašidelné historky
481	official	ja	学校の怪談
481	synonym	hu	Bújj,bújj szellem
481	synonym	en	Ghosts at School
481	synonym	en	Ghost Stories in School
481	synonym	en	School`s Ghost Story
481	synonym	ar	قصة شبح المدرسة
481	synonym	ru	Школьные истории о привидениях
482	main	x-jat	Gakuen Senki Muryou
482	official	fr	Muryoh
482	official	en	Shingu: Secret of the Stellar Wars
482	official	ja	学園戦記ムリョウ
482	short	en	shingu tv
482	synonym	en	Muryo - the Record of School Wars
482	synonym	en	Record of School War Muryou
482	synonym	en	School Battle Muryo
483	main	x-jat	Galactic Patrol Lensman
483	official	ja	GALACTIC PATROL レンズマン
483	official	pl	Lensman: Sekret Soczewki
484	main	x-jat	Ginga Tetsudou 999
484	official	ko	은하철도 999
484	official	fi	Avaruusjuna Galaxy Express 999
484	official	it	Galaxy Express 999
484	official	fr	Galaxy Express 999
484	official	en	Galaxy Express 999
484	official	ja	銀河鉄道999
484	short	en	ge999
484	synonym	x-jat	Ginga Tetsudo 999
484	synonym	ar	قطار المجرة 999
485	main	x-jat	Ginga Tetsudou 999 (1979)
485	official	et	Galaktika Ekspress 999
485	official	en	Galaxy Express 999 (1979)
485	official	fr	Galaxy Express 999 (1979)
485	official	it	Galaxy Express 999 - Ferrovia Galattica
485	official	pt	O Expresso da Galáxia
485	official	ja	銀河鉄道999 (1979)
485	synonym	en	Galaxy Express 999: The Signature Edition
486	main	x-jat	Ginga Ojou-sama Densetsu Yuna: Kanashimi no Siren
486	official	en	Galaxy Fraulein Yuna
486	official	ja	銀河お嬢様伝説ユナ ～哀しみのセイレーン～
486	synonym	en	Galaxy Fraulein Yuna OVA 1
486	synonym	en	Galaxy Fraulein Yuna: Siren`s Sadness
486	synonym	x-jat	Ginga Ojousama Densetsu Yuna
486	synonym	en	Sorrowful Saline
487	main	x-jat	Ginga Ojou-sama Densetsu Yuna: Shin`en no Fairy
487	official	en	Galaxy Fraulein Yuna Returns
487	official	ja	銀河お嬢様伝説ユナ ～深闇のフェアリィ～
487	synonym	en	Galaxy Fraulein Yuna OVA 2
487	synonym	en	Galaxy Fraulein Yuna Returns: Dawn of the Dark Sisters
487	synonym	en	Galaxy Fraulein Yuna: The Abyssal Fairy
487	synonym	x-jat	Ginga Ojousama Densetsu Yuna ~Shin`en no Fairy~
488	main	x-jat	Gensou Maden Saiyuuki
488	official	th	ไซยูกิ 4 แสบซ่าส์ล่าอสูร
488	official	fr	Saiyuki
488	official	en	Saiyuki
488	official	de	Saiyuki
488	official	pt	Saiyuki
488	official	ja	幻想魔伝 最遊記
488	synonym	x-jat	Gensoumaden Saiyuuki
488	synonym	fr	Saiyuki - La légende du roi des singes
488	synonym	fr	Saiyuki - Légende du mal féérique
488	synonym	bg	Пътуване на Запад
489	main	x-jat	Sakura Taisen Ouka Kenran
489	official	fr	Sakura Taisen, Ôka Kenran
489	official	en	Sakura Wars OVA
489	official	he	מלחמותיה של סאקורה
489	official	ja	サクラ大戦 桜華絢爛
489	synonym	x-jat	Sakura Taisen OVA
489	synonym	x-jat	Sakura Taisen OVA 1
489	synonym	fr	Sakura Wars - La splendeur des fleurs de cerisiers
489	synonym	en	Sakura Wars OVA 1
490	main	x-jat	Fake
490	official	de	Fake
490	official	ru	Подделка
490	synonym	ja	ふぇいく
490	synonym	ar	مزيف
490	synonym	ru	Фальшивка
491	main	x-jat	Maison Ikkoku: Kanketsu Hen
491	official	pl	Maison Ikkoku
491	official	de	Maison Ikkoku
491	official	it	Maison Ikkoku: Capitolo finale
491	official	en	Maison Ikkoku: Final Chapter
491	official	ja	めぞん一刻 完結篇
491	short	x-jat	MI movie
491	synonym	en	Maison Ikkoku: The Final Movie
492	main	x-jat	Happy World!
492	official	ja	Happy World!
492	short	x-jat	HW
492	synonym	ja	ハッピーワールド
492	synonym	ja	ハッピーワールド!
492	synonym	ru	Счастливый мир!
492	synonym	bg	Щастлив свят!
493	main	x-jat	Burn Up! Excess
493	official	en	Burn Up Excess
493	official	pt-BR	Burn Up! Excess
493	official	es	Burn Up! Excess
493	official	ja	バーンナップEXCESS
493	official	ru	Крайне вспыльчивые
493	short	en	bux
493	synonym	es	Burn Up! X
493	synonym	en	Burn Up! X
494	main	x-jat	Dennou Sentai Voogie`s Angel
494	official	en	Voogie`s Angel
494	official	ja	電脳戦隊 VOOGIE`s ANGEL
494	synonym	x-jat	Voogie`s Angels
494	synonym	ja	電脳戦隊ヴギィ`ズ★エンジェル
494	synonym	ja	電脳戦隊ヴギィ`ズ・エンジェル
496	main	x-jat	Shin Kidou Senki Gundam Wing: Endless Waltz Tokubetsu Hen
496	official	th	กันดั้มวิง เอนเลสวอลซ์
496	official	en	Gundam Wing: Endless Waltz
496	official	fr	Mobile Suit Gundam Wing - Endless Waltz
496	official	it	Mobile Suit Gundam Wing The Movie: Endless Waltz
496	official	ja	新機動戦記ガンダムW[ウイング] Endless Waltz -特別篇-
496	synonym	en	Gundam Wing: Endless Waltz Movie
496	synonym	en	Mobile Suit Gundam Wing: Endless Waltz
496	synonym	fr	Mobile Suit Gundam Wing - Le film
496	synonym	x-jat	Shin Kidou Senki Gundam W: Endless Waltz Gekijouban
496	synonym	zh-Hans	高达W剧场版: 无尽的华尔兹
497	main	x-jat	Macross Dynamite 7
497	official	ko	마크로스 7 다이너마이트
497	official	ja	マクロスダイナマイト7
497	short	x-jat	md7
497	synonym	x-jat	Macross 7 Dynamite
499	main	x-jat	Mahou no Yousei Persia
499	official	it	Evelyn e la magia di un sogno d`amore
499	official	fr	Vanessa et la magie des rêves
499	official	ja	魔法の妖精 ペルシャ
499	short	x-jat	Persia
499	synonym	en	Magical Fairy Persia
499	synonym	en	Magical Fairy Perusha
499	synonym	x-jat	Mahou no Yousei Perusha
499	synonym	bg	Магическата фея Перша
500	main	x-jat	Kaidoumaru
500	official	fi	Kai Doh Maru
500	official	hu	Kai Doh Maru
500	official	fr	Kai Doh Maru
500	official	pl	Kai Doh Maru
500	official	en	Kai Doh Maru
500	official	sv	Kai Doh Maru
500	official	pt	Kai Doh Maru - O Filme
500	official	ja	怪童丸
500	synonym	x-jat	Kaidomaru
501	main	x-jat	Choujikuu Yousai Macross II: Lovers Again
501	official	de	Macross II
501	official	pl	Macross II
501	official	en	Macross II The Movie
501	official	fi	Macross II - Yliulottuvaisuuden linnake
501	official	fr	Super Dimensional Fortress Macross II
501	official	ja	超時空要塞マクロスII -Lovers Again-
501	short	x-jat	macross 2
501	synonym	x-jat	Macross II: Lovers Again
502	main	x-jat	Kumo no You ni Kaze no You ni
502	official	fr	Comme les nuages, comme le vent...
502	official	en	Like The Clouds, Like The Wind
502	official	ja	雲のように風のように
502	short	x-jat	Kumokaze
502	synonym	ru	Подобно облаку, подобно ветру
503	main	x-jat	Tokimeki Fushigi Diary: Ultra Maniac
503	official	ja	ときめき不思議ダイアリー★ウルトラマニアック
503	short	x-jat	umova
503	synonym	x-jat	Ultra Maniac OVA
504	main	x-jat	Battle Athletess Daiundoukai (1997)
504	official	en	Battle Athletes Victory
504	official	ja	バトルアスリーテス大運動会 (1997)
504	short	en	ba
504	short	en	bav
504	short	en	BA:V
504	synonym	x-jat	DAIUNDOKAI Battle Athletess
505	main	x-jat	Captain Tsubasa
505	official	pt	Campeões: Oliver e Benji - A Caminho da Glória
505	official	es	Campeones: Oliver y Benji
505	official	de	Die tollen Fußball-Stars
505	official	en	Flash Kicker
505	official	it	Holly e Benji, due fuoriclasse
505	official	pl	Kapitan Jastrząb
505	official	tr	Küçük Golcü
505	official	fi	Kuningas Jalkapallo
505	official	fr	Olive et Tom - Champions de foot
505	official	pt-BR	Super Campeões
505	official	es-LA	Super Campeones
505	official	hu	Tsubasa Kapitány
505	official	fa	فوتبالیست ها
505	official	ar	كابتن ماجد
505	official	bg	Капитан Цубаса
505	official	ja	キャプテン翼
505	short	x-jat	captsuba
505	short	x-jat	CT
505	short	ja	キャプ翼
505	synonym	de	Captain Tsubasa - Die tollen Fußballstars
505	synonym	de	Die tollen Fußballstars
505	synonym	pl	Kapitan Hawk
505	synonym	pl	Kapitan Tsubasa
505	synonym	x-unk	Kaptan Bijar El Kahramane
505	synonym	tr	Kaptan Tsubasa
505	synonym	fr	Olive et Tom
505	synonym	ru	Капитан Цубаса
506	main	x-jat	Shin Captain Tsubasa
506	official	it	Holly e Benji: Sfida al mondo
506	official	ja	新・キャプテン翼
506	synonym	en	New Captain Tsubasa
506	synonym	ja	新キャプテン翼
507	main	x-jat	Captain Tsubasa J
507	official	fr	Captain Tsubasa J
507	official	it	Che campioni Holly e Benji!!!
507	official	es	Super Campeones
507	official	hu	Tsubasa Kapitány 2
507	official	fa	فوتبالیست ها جی
507	official	ar	كابتن ماجد الجزء الثالث
507	official	ja	キャプテン翼J
507	short	en	CTJ
507	synonym	en	Captain Hawk J
507	synonym	en	Captain Tsubasa J - World Youth
507	synonym	fa	فوتبالیستها سری جی
508	main	x-jat	Captain Tsubasa (2001)
508	official	pt	Campeões: Oliver e Benji
508	official	es	Campeones: Hacia el Mundial
508	official	ro	Căpitanul Tsubasa
508	official	it	Holly e Benji Forever
508	official	cs	Kapitán Tsubasa
508	official	fr	Olive et Tom - Le retour
508	official	de	Super Kickers 2006 - Captain Tsubasa
508	official	hu	Tsubasa Kapitány (2001)
508	official	ar	الشبح
508	official	fa	فوتبالیست ها 2001
508	official	ja	キャプテン翼 (2001)
508	short	x-jat	CT2001
508	synonym	en	Captain Tsubasa
508	synonym	en	Captain Tsubasa Road to 2002
508	synonym	en	Captain Tsubasa: Road to Dream
508	synonym	en	Road to 2002
508	synonym	en	Road to World Cup 2002
508	synonym	de	Super Kickers 2006
508	synonym	fa	فوتبالیست ها جاده ای به رویا
508	synonym	fa	کاپیتان سوباسا 2001
509	main	x-jat	Akihabara Dennou-gumi
509	official	en	Cyberteam in Akihabara
509	official	ja	アキハバラ電脳組
509	short	x-jat	adg
509	short	x-jat	akiden
509	short	ja	アキ電
509	synonym	en	Akihabara Cyber Team
509	synonym	en	Cyber Team in Akihabara
510	main	x-jat	Green Green
510	official	ja	グリーングリーン
510	short	ja	グリグリ
510	short	x-jat	gg ova
